isBot,botKind,detectedRules,browserDetails.userAgent,browserDetails.platform,browserDetails.language,browserDetails.cookiesEnabled,browserDetails.doNotTrack,browserDetails.screenResolution,browserDetails.colorDepth,browserDetails.plugins,browserDetails.timezone,browserDetails.webdriver,browserDetails.languages,browserDetails.productSub,browserDetails.maxTouchPoints,browserDetails.process,browserDetails.android,browserDetails.browserKind,browserDetails.browserEngineKind,browserDetails.mimeTypesConsistent,browserDetails.evalLength,browserDetails.webGL.vendor,browserDetails.webGL.renderer,browserDetails.windowExternal.present,browserDetails.windowExternal.properties,detectionTime,detectorsResults.appVersion.bot,detectorsResults.name.bot,detectorsResults.rules.bot,detectorsResults.distinctiveProperties.bot,detectorsResults.documentElementKeys.bot,detectorsResults.errorTrace.bot,detectorsResults.evalLength.bot,detectorsResults.functionBind.bot,detectorsResults.languageInconsistency.bot,detectorsResults.mimeTypesConsistence.bot,detectorsResults.notificationPermission.bot,detectorsResults.pluginsArray.bot,detectorsResults.pluginsInconsistency.bot,detectorsResults.process.bot,detectorsResults.productSub.bot,detectorsResults.rtt.bot,detectorsResults.userAgent.bot,detectorsResults.webDriver.bot,detectorsResults.webGL.bot,detectorsResults.windowExternal.bot,detectorsResults.windowSize.bot,appVersion.value,appVersion.state,userAgent.value,userAgent.state,webDriver.value,webDriver.state,languages.value,languages.state,productSub.value,productSub.state,pluginsArray.value,pluginsArray.state,pluginsLength.value,pluginsLength.state,windowSize.value.outerWidth,windowSize.value.outerHeight,windowSize.value.innerWidth,windowSize.value.innerHeight,windowSize.state,documentFocus.value,documentFocus.state,rtt.value,rtt.state,errorTrace.value,errorTrace.state,documentElementKeys.value,documentElementKeys.state,functionBind.value,functionBind.state,distinctiveProps.value.awesomium,distinctiveProps.value.cef,distinctiveProps.value.phantom,distinctiveProps.value.selenium,distinctiveProps.value.webdriver,distinctiveProps.value.domAutomation,distinctiveProps.state,notificationPermissions.value,notificationPermissions.state
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1920x1005",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[31/Jul/2024:11:00:22 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1920,970,1920,883,"Success",true,"Success",100,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:04:22:18 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",false,"Success",150,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:05:27:54 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",true,"Success",150,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:05:28:12 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",true,"Success",50,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:05:28:15 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",true,"Success",50,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:05:28:17 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",true,"Success",50,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","Win32","en-US",true,,"1536x864",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en"",""te""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:15:14:01 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","Success","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en"",""te""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",0,0,1536,742,"Success",false,"Success",50,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:15:41:07 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",true,"Success",200,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:15:41:08 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",true,"Success",200,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:15:41:25 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",true,"Success",200,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","Win32","en-US",true,,"1536x864",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en"",""te""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:15:41:44 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","Success","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en"",""te""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",0,0,1536,742,"Success",false,"Success",100,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1920x1005",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:15:42:16 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1114,972,1106,847,"Success",true,"Success",50,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
true,"HeadlessChrome","[{""ruleName"":""appVersion"",""detected"":true,""details"":{""parameters"":{""appVersion"":{""value"":""5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/126.0.6478.182 Safari/537.36"",""state"":""Success""}},""matchedCondition"":""/headless/i.test(appVersion.value)"",""result"":""HeadlessChrome""}},{""ruleName"":""documentElementKeys"",""detected"":true,""details"":{""parameters"":{""documentElementKeys"":{""value"":[],""state"":""Success""}},""matchedCondition"":""window.navigator.webdriver === true"",""result"":""BotKind.Selenium""}}]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/126.0.6478.182 Safari/537.36","Linux x86_64","en-US",true,,"800x600",24,"[]","Asia/Calcutta",true,"[""en-US""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:15:44:20 +0000]",true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/126.0.6478.182 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/126.0.6478.182 Safari/537.36","Success",true,"Success","[""en-US""]","Success","20030107","Success","[]","Success",0,"Success",800,600,800,600,"Success",true,"Success",0,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","denied","Success"
true,"BotKind.Selenium","[{""ruleName"":""documentElementKeys"",""detected"":true,""details"":{""parameters"":{""documentElementKeys"":{""value"":[],""state"":""Success""}},""matchedCondition"":""window.navigator.webdriver === true"",""result"":""BotKind.Selenium""}}]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1920x1005",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",true,"[""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:15:58:05 +0000]",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success",true,"Success","[""en-US"",""en""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1920,970,1920,831,"Success",true,"Success",100,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[01/Aug/2024:17:23:09 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,846,980,1896,"Success",false,"Success",50,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[02/Aug/2024:07:27:42 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,846,980,1896,"Success",false,"Success",250,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Win32","en-GB",true,,"1536x864",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-GB""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[02/Aug/2024:08:26:54 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1536,864,1536,742,"Success",true,"Success",100,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Win32","en-GB",true,,"1536x864",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-GB""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[02/Aug/2024:08:27:09 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1536,864,1536,742,"Success",false,"Success",50,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Linux armv81","en-US",true,,"437x973",24,"[]","Asia/Calcutta",false,"[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","20030107",5,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[02/Aug/2024:08:49:16 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.2592.117","Success",false,"Success","[""en-US"",""te-IN"",""te"",""en"",""en-IN"",""it-IT""]","Success","20030107","Success","[]","Success",0,"Success",437,838,980,1879,"Success",true,"Success",250,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
